timestamp,Temperature (BME280) (°C),Humidity (BME280) (%),Pressure (BME280) (hPa),Light Intensity (BH1750) (lux),Lightning Detection (AS3935),Lightning Distance (AS3935) (km),Rain Event (LM393),Temperature (MCP9808) (°C),UV Index (GY-8511),Rain Accumulation (SEN0575) (mm),Wind Speed (Anemometer) (m/s),Wind Direction (Wind Vane) (deg),PM1.0 (PMSA003I) (µg/m³),PM2.5 (PMSA003I) (µg/m³),PM10.0 (PMSA003I) (µg/m³)
2025-03-02 19:34:51,,,,,,,,,,,,,19,27,32
2025-03-02 19:35:06,,,,,,,,,,,,,16,22,22
2025-03-02 19:35:21,,,,,,,,,,,,,15,26,26
2025-03-02 19:35:36,,,,,,,,,,,,,17,31,31
2025-03-02 19:35:51,,,,,,,,,,,,,15,24,24
2025-03-02 19:36:06,,,,,,,,,,,,,16,22,22
2025-03-02 19:36:21,,,,,,,,,,,,,16,23,23
2025-03-02 19:36:36,,,,,,,,,,,,,15,23,23
2025-03-02 19:36:51,,,,,,,,,,,,,15,25,26
2025-03-02 19:37:06,,,,,,,,,,,,,16,24,25
2025-03-02 19:37:21,,,,,,,,,,,,,15,26,28
2025-03-02 19:37:36,,,,,,,,,,,,,17,29,34
2025-03-02 19:37:51,,,,,,,,,,,,,15,20,27
2025-03-02 19:38:06,,,,,,,,,,,,,14,26,28
2025-03-02 19:38:21,,,,,,,,,,,,,15,25,26
2025-03-02 19:38:36,,,,,,,,,,,,,15,20,20
2025-03-02 19:38:51,,,,,,,,,,,,,19,28,33
2025-03-02 19:39:06,,,,,,,,,,,,,17,28,29
2025-03-02 19:39:21,,,,,,,,,,,,,14,21,21
2025-03-02 19:39:36,,,,,,,,,,,,,14,26,26
2025-03-02 19:39:51,,,,,,,,,,,,,16,26,29
2025-03-02 19:40:06,,,,,,,,,,,,,15,20,20
2025-03-02 19:40:21,,,,,,,,,,,,,14,22,22
2025-03-02 19:40:36,,,,,,,,,,,,,15,22,22
2025-03-02 19:40:51,,,,,,,,,,,,,15,21,23
2025-03-02 19:41:06,,,,,,,,,,,,,15,20,23
2025-03-02 19:41:21,,,,,,,,,,,,,18,26,26
2025-03-02 19:41:36,,,,,,,,,,,,,16,23,23
2025-03-02 19:41:51,,,,,,,,,,,,,15,22,22
2025-03-02 19:42:06,,,,,,,,,,,,,16,24,24
2025-03-02 19:42:21,,,,,,,,,,,,,17,24,25
2025-03-02 19:42:36,,,,,,,,,,,,,16,22,22
2025-03-02 19:42:51,,,,,,,,,,,,,14,22,23
2025-03-02 19:43:06,,,,,,,,,,,,,13,22,24
2025-03-02 19:43:21,,,,,,,,,,,,,17,25,28
2025-03-02 19:43:36,,,,,,,,,,,,,15,24,24
2025-03-02 19:43:51,,,,,,,,,,,,,16,23,26
2025-03-02 19:44:06,,,,,,,,,,,,,14,20,21
2025-03-02 19:44:21,,,,,,,,,,,,,14,26,27
2025-03-02 19:44:36,,,,,,,,,,,,,16,26,27
2025-03-02 19:44:51,,,,,,,,,,,,,17,23,24
2025-03-02 19:45:06,,,,,,,,,,,,,15,20,20
2025-03-02 19:45:21,,,,,,,,,,,,,15,21,21
2025-03-02 19:45:36,,,,,,,,,,,,,15,22,25
2025-03-02 19:45:51,,,,,,,,,,,,,15,22,25
2025-03-02 19:46:06,,,,,,,,,,,,,16,31,33
2025-03-02 19:46:21,,,,,,,,,,,,,16,28,32
2025-03-02 19:46:36,,,,,,,,,,,,,18,31,31
2025-03-02 19:46:51,,,,,,,,,,,,,15,24,25
2025-03-02 19:47:06,,,,,,,,,,,,,17,24,24
2025-03-02 19:47:21,,,,,,,,,,,,,17,29,31
2025-03-02 19:47:36,,,,,,,,,,,,,19,26,27
2025-03-02 19:47:51,,,,,,,,,,,,,15,22,27
2025-03-02 19:48:06,,,,,,,,,,,,,16,24,26
2025-03-02 19:48:21,,,,,,,,,,,,,18,31,31
2025-03-02 19:48:36,,,,,,,,,,,,,19,30,32
2025-03-02 19:48:51,,,,,,,,,,,,,18,35,35
2025-03-02 19:49:06,,,,,,,,,,,,,21,35,36
2025-03-02 19:49:21,,,,,,,,,,,,,20,30,32
2025-03-02 19:49:36,,,,,,,,,,,,,17,22,26
2025-03-02 19:49:51,,,,,,,,,,,,,20,29,33
2025-03-02 19:50:06,,,,,,,,,,,,,19,29,31
2025-03-02 19:50:21,,,,,,,,,,,,,20,34,38
2025-03-02 19:50:36,,,,,,,,,,,,,17,27,28
2025-03-02 19:50:51,,,,,,,,,,,,,19,33,35
2025-03-02 19:51:06,,,,,,,,,,,,,20,31,33
2025-03-02 19:51:21,,,,,,,,,,,,,18,30,30
2025-03-02 19:51:36,,,,,,,,,,,,,18,33,33
2025-03-02 19:51:51,,,,,,,,,,,,,15,26,28
2025-03-02 19:52:06,,,,,,,,,,,,,17,27,29
2025-03-02 19:52:21,,,,,,,,,,,,,18,27,27
2025-03-02 19:52:36,,,,,,,,,,,,,18,24,27
2025-03-02 19:52:52,,,,,,,,,,,,,19,25,25
2025-03-02 19:53:07,,,,,,,,,,,,,16,23,28
2025-03-02 19:53:22,,,,,,,,,,,,,18,26,31
2025-03-02 19:53:37,,,,,,,,,,,,,20,28,29
2025-03-02 19:53:52,,,,,,,,,,,,,17,24,24
2025-03-02 19:54:07,,,,,,,,,,,,,19,30,31
2025-03-02 19:54:22,,,,,,,,,,,,,14,25,29
2025-03-02 19:54:37,,,,,,,,,,,,,19,27,29
2025-03-02 19:54:52,,,,,,,,,,,,,19,29,29
2025-03-02 19:55:07,,,,,,,,,,,,,18,28,29
2025-03-02 19:55:22,,,,,,,,,,,,,18,29,30
2025-03-02 19:55:37,,,,,,,,,,,,,16,23,24
2025-03-02 19:55:52,,,,,,,,,,,,,16,23,23
2025-03-02 19:56:07,,,,,,,,,,,,,16,22,22
2025-03-02 19:56:22,,,,,,,,,,,,,17,26,30
2025-03-02 19:56:37,,,,,,,,,,,,,16,22,27
2025-03-02 19:56:52,,,,,,,,,,,,,20,32,32
2025-03-02 19:57:07,,,,,,,,,,,,,19,28,30
2025-03-02 19:57:22,,,,,,,,,,,,,15,24,25
2025-03-02 19:57:37,,,,,,,,,,,,,18,31,31
2025-03-02 19:57:52,,,,,,,,,,,,,16,29,29
2025-03-02 19:58:07,,,,,,,,,,,,,17,28,29
2025-03-02 19:58:22,,,,,,,,,,,,,18,30,35
2025-03-02 19:58:37,,,,,,,,,,,,,18,25,27
2025-03-02 19:58:52,,,,,,,,,,,,,17,29,31
2025-03-02 19:59:07,,,,,,,,,,,,,18,25,30
2025-03-02 19:59:22,,,,,,,,,,,,,19,28,30
2025-03-02 19:59:37,,,,,,,,,,,,,17,28,35
2025-03-02 19:59:52,,,,,,,,,,,,,20,32,32
2025-03-02 20:00:07,,,,,,,,,,,,,18,26,30
2025-03-02 20:00:22,,,,,,,,,,,,,17,28,30
2025-03-02 20:00:37,,,,,,,,,,,,,17,26,29
2025-03-02 20:00:52,,,,,,,,,,,,,18,30,31
2025-03-02 20:01:07,,,,,,,,,,,,,14,25,29
2025-03-02 20:01:22,,,,,,,,,,,,,20,27,28
2025-03-02 20:01:37,,,,,,,,,,,,,16,28,28
2025-03-02 20:01:52,,,,,,,,,,,,,17,25,25
2025-03-02 20:02:07,,,,,,,,,,,,,18,26,28
2025-03-02 20:02:22,,,,,,,,,,,,,17,32,32
2025-03-02 20:02:37,,,,,,,,,,,,,15,24,27
2025-03-02 20:02:52,,,,,,,,,,,,,18,27,28
2025-03-02 20:03:07,,,,,,,,,,,,,19,28,29
2025-03-02 20:03:22,,,,,,,,,,,,,19,34,36
2025-03-02 20:03:37,,,,,,,,,,,,,18,30,32
2025-03-02 20:03:52,,,,,,,,,,,,,17,24,26
2025-03-02 20:04:07,,,,,,,,,,,,,16,24,25
2025-03-02 20:04:22,,,,,,,,,,,,,17,30,36
2025-03-02 20:04:37,,,,,,,,,,,,,16,25,25
2025-03-02 20:04:52,,,,,,,,,,,,,17,33,34
2025-03-02 20:05:07,,,,,,,,,,,,,14,27,29
2025-03-02 20:05:22,,,,,,,,,,,,,15,23,24
2025-03-02 20:05:37,,,,,,,,,,,,,18,33,33
2025-03-02 20:05:52,,,,,,,,,,,,,18,28,28
2025-03-02 20:06:07,,,,,,,,,,,,,17,29,32
2025-03-02 20:06:22,,,,,,,,,,,,,16,27,30
2025-03-02 20:06:37,,,,,,,,,,,,,19,26,29
2025-03-02 20:06:52,,,,,,,,,,,,,18,32,35
2025-03-02 20:07:07,,,,,,,,,,,,,17,26,29
2025-03-02 20:07:22,,,,,,,,,,,,,20,28,31
2025-03-02 20:07:37,,,,,,,,,,,,,20,32,34
2025-03-02 20:07:52,,,,,,,,,,,,,19,26,28
2025-03-02 20:08:07,,,,,,,,,,,,,18,26,29
2025-03-02 20:08:22,,,,,,,,,,,,,18,27,29
2025-03-02 20:08:37,,,,,,,,,,,,,18,29,31
2025-03-02 20:08:52,,,,,,,,,,,,,19,30,31
2025-03-02 20:09:07,,,,,,,,,,,,,20,27,27
2025-03-02 20:09:22,,,,,,,,,,,,,19,31,34
2025-03-02 20:09:38,,,,,,,,,,,,,17,29,34
2025-03-02 20:09:53,,,,,,,,,,,,,16,30,30
2025-03-02 20:10:08,,,,,,,,,,,,,14,26,26
2025-03-02 20:10:23,,,,,,,,,,,,,15,24,27
2025-03-02 20:10:38,,,,,,,,,,,,,16,26,26
2025-03-02 20:10:53,,,,,,,,,,,,,21,36,38
2025-03-02 20:11:08,,,,,,,,,,,,,17,23,23
2025-03-02 20:11:38,,,,,,,,,,,,,17,32,35
2025-03-02 20:11:53,,,,,,,,,,,,,18,30,30
2025-03-02 20:12:08,,,,,,,,,,,,,21,28,30
2025-03-02 20:12:23,,,,,,,,,,,,,17,27,28
2025-03-02 20:12:38,,,,,,,,,,,,,15,24,27
2025-03-02 20:12:53,,,,,,,,,,,,,16,27,28
2025-03-02 20:13:08,,,,,,,,,,,,,18,30,30
2025-03-02 20:13:23,,,,,,,,,,,,,18,28,32
2025-03-02 20:13:38,,,,,,,,,,,,,19,35,35
2025-03-02 20:13:53,,,,,,,,,,,,,17,27,27
2025-03-02 20:14:08,,,,,,,,,,,,,17,27,29
2025-03-02 20:14:23,,,,,,,,,,,,,19,30,33
2025-03-02 20:14:38,,,,,,,,,,,,,20,33,33
2025-03-02 20:14:53,,,,,,,,,,,,,17,24,27
2025-03-02 20:15:08,,,,,,,,,,,,,18,33,34
2025-03-02 20:15:23,,,,,,,,,,,,,17,29,29
2025-03-02 20:15:38,,,,,,,,,,,,,18,27,31
2025-03-02 20:15:53,,,,,,,,,,,,,17,28,29
2025-03-02 20:16:08,,,,,,,,,,,,,18,27,35
2025-03-02 20:16:23,,,,,,,,,,,,,20,29,29
2025-03-02 20:16:38,,,,,,,,,,,,,17,25,25
2025-03-02 20:16:53,,,,,,,,,,,,,19,33,34
2025-03-02 20:17:08,,,,,,,,,,,,,19,28,30
2025-03-02 20:17:23,,,,,,,,,,,,,17,30,35
2025-03-02 20:17:38,,,,,,,,,,,,,19,29,31
2025-03-02 20:17:53,,,,,,,,,,,,,19,28,31
2025-03-02 20:18:08,,,,,,,,,,,,,21,37,38
2025-03-02 20:18:23,,,,,,,,,,,,,20,32,33
2025-03-02 20:18:38,,,,,,,,,,,,,20,34,35
2025-03-02 20:18:53,,,,,,,,,,,,,20,29,32
2025-03-02 20:19:08,,,,,,,,,,,,,20,34,34
2025-03-02 20:19:23,,,,,,,,,,,,,20,34,35
2025-03-02 20:19:38,,,,,,,,,,,,,20,33,37
2025-03-02 20:19:53,,,,,,,,,,,,,20,30,30
2025-03-02 20:20:08,,,,,,,,,,,,,27,43,45
2025-03-02 20:20:23,,,,,,,,,,,,,21,35,38
2025-03-02 20:20:38,,,,,,,,,,,,,20,27,27
2025-03-02 20:20:53,,,,,,,,,,,,,25,42,42
2025-03-02 20:21:08,,,,,,,,,,,,,23,36,42
2025-03-02 20:21:23,,,,,,,,,,,,,19,32,32
2025-03-02 20:21:38,,,,,,,,,,,,,24,35,35
2025-03-02 20:21:53,,,,,,,,,,,,,23,32,39
2025-03-02 20:22:08,,,,,,,,,,,,,21,37,38
2025-03-02 20:22:23,,,,,,,,,,,,,20,28,30
2025-03-02 20:22:38,,,,,,,,,,,,,18,28,28
2025-03-02 20:22:53,,,,,,,,,,,,,16,27,30
2025-03-02 20:23:08,,,,,,,,,,,,,17,26,32
2025-03-02 20:23:23,,,,,,,,,,,,,19,35,37
2025-03-02 20:23:38,,,,,,,,,,,,,18,29,32
2025-03-02 20:23:53,,,,,,,,,,,,,20,31,32
2025-03-02 20:24:08,,,,,,,,,,,,,18,27,27
2025-03-02 20:24:23,,,,,,,,,,,,,19,28,28
2025-03-02 20:24:38,,,,,,,,,,,,,19,31,34
2025-03-02 20:24:53,,,,,,,,,,,,,22,35,36
2025-03-02 20:25:08,,,,,,,,,,,,,23,33,33
2025-03-02 20:25:23,,,,,,,,,,,,,21,34,38
2025-03-02 20:25:38,,,,,,,,,,,,,19,27,27
2025-03-02 20:25:53,,,,,,,,,,,,,22,29,30
2025-03-02 20:26:08,,,,,,,,,,,,,19,31,34
2025-03-02 20:26:23,,,,,,,,,,,,,21,36,38
2025-03-02 20:26:38,,,,,,,,,,,,,18,26,26
2025-03-02 20:26:53,,,,,,,,,,,,,21,35,35
2025-03-02 20:27:09,,,,,,,,,,,,,22,32,36
2025-03-02 20:27:24,,,,,,,,,,,,,18,29,29
2025-03-02 20:27:39,,,,,,,,,,,,,19,36,39
2025-03-02 20:27:54,,,,,,,,,,,,,18,28,28
2025-03-02 20:28:09,,,,,,,,,,,,,17,31,33
2025-03-02 20:28:24,,,,,,,,,,,,,21,35,35
2025-03-02 20:28:39,,,,,,,,,,,,,21,37,40
2025-03-02 20:28:54,,,,,,,,,,,,,22,33,36
2025-03-02 20:29:09,,,,,,,,,,,,,18,31,32
2025-03-02 20:29:24,,,,,,,,,,,,,18,32,33
2025-03-02 20:29:39,,,,,,,,,,,,,17,33,33
2025-03-02 20:29:54,,,,,,,,,,,,,17,29,32
2025-03-02 20:30:09,,,,,,,,,,,,,22,35,37
2025-03-02 20:30:24,,,,,,,,,,,,,18,27,27
2025-03-02 20:30:39,,,,,,,,,,,,,19,28,31
2025-03-02 20:30:54,,,,,,,,,,,,,18,27,30
2025-03-02 20:31:09,,,,,,,,,,,,,18,28,29
2025-03-02 20:31:24,,,,,,,,,,,,,18,27,27
2025-03-02 20:31:39,,,,,,,,,,,,,18,30,30
2025-03-02 20:31:54,,,,,,,,,,,,,20,35,36
2025-03-02 20:32:09,,,,,,,,,,,,,17,31,32
2025-03-02 20:32:24,,,,,,,,,,,,,20,36,38
2025-03-02 20:32:54,,,,,,,,,,,,,18,28,28
2025-03-02 20:33:09,,,,,,,,,,,,,23,35,37
2025-03-02 20:33:24,,,,,,,,,,,,,20,31,33
2025-03-02 20:33:39,,,,,,,,,,,,,19,35,39
2025-03-02 20:33:54,,,,,,,,,,,,,21,32,35
2025-03-02 20:34:09,,,,,,,,,,,,,16,32,35
2025-03-02 20:34:24,,,,,,,,,,,,,18,36,38
2025-03-02 20:34:39,,,,,,,,,,,,,18,32,34
2025-03-02 20:34:54,,,,,,,,,,,,,18,31,32
2025-03-02 20:35:09,,,,,,,,,,,,,17,31,33
2025-03-02 20:35:24,,,,,,,,,,,,,21,35,38
2025-03-02 20:35:39,,,,,,,,,,,,,18,29,29
2025-03-02 20:35:54,,,,,,,,,,,,,18,30,33
2025-03-02 20:36:09,,,,,,,,,,,,,18,30,34
2025-03-02 20:36:24,,,,,,,,,,,,,18,33,37
2025-03-02 20:36:39,,,,,,,,,,,,,18,32,36
2025-03-02 20:36:54,,,,,,,,,,,,,18,28,32
2025-03-02 20:37:09,,,,,,,,,,,,,19,27,30
2025-03-02 20:37:24,,,,,,,,,,,,,20,31,34
2025-03-02 20:37:39,,,,,,,,,,,,,19,30,32
2025-03-02 20:37:54,,,,,,,,,,,,,19,31,36
2025-03-02 20:38:09,,,,,,,,,,,,,18,27,27
2025-03-02 20:38:24,,,,,,,,,,,,,19,27,29
2025-03-02 20:38:39,,,,,,,,,,,,,19,27,28
2025-03-02 20:38:54,,,,,,,,,,,,,20,32,35
2025-03-02 20:39:09,,,,,,,,,,,,,19,36,37
2025-03-02 20:39:24,,,,,,,,,,,,,21,35,37
2025-03-02 20:39:39,,,,,,,,,,,,,18,32,34
2025-03-02 20:39:54,,,,,,,,,,,,,21,42,42
2025-03-02 20:40:09,,,,,,,,,,,,,21,35,36
2025-03-02 20:40:24,,,,,,,,,,,,,21,33,33
2025-03-02 20:40:39,,,,,,,,,,,,,22,40,42
2025-03-02 20:40:54,,,,,,,,,,,,,19,33,34
2025-03-02 20:41:09,,,,,,,,,,,,,20,36,36
2025-03-02 20:41:24,,,,,,,,,,,,,20,37,38
2025-03-02 20:41:39,,,,,,,,,,,,,19,29,30
2025-03-02 20:41:54,,,,,,,,,,,,,19,31,31
2025-03-02 20:42:09,,,,,,,,,,,,,19,36,39
2025-03-02 20:42:24,,,,,,,,,,,,,18,28,28
2025-03-02 20:42:40,,,,,,,,,,,,,19,34,36
2025-03-02 20:42:55,,,,,,,,,,,,,21,32,35
2025-03-02 20:43:10,,,,,,,,,,,,,19,31,31
2025-03-02 20:43:25,,,,,,,,,,,,,21,34,35
2025-03-02 20:43:40,,,,,,,,,,,,,23,35,35
2025-03-02 20:43:55,,,,,,,,,,,,,18,26,29
2025-03-02 20:44:10,,,,,,,,,,,,,21,32,36
2025-03-02 20:44:25,,,,,,,,,,,,,17,26,27
2025-03-02 20:44:40,,,,,,,,,,,,,20,31,33
2025-03-02 20:44:55,,,,,,,,,,,,,20,30,33
2025-03-02 20:45:10,,,,,,,,,,,,,21,31,32
2025-03-02 20:45:25,,,,,,,,,,,,,19,31,34
2025-03-02 20:45:40,,,,,,,,,,,,,22,38,44
2025-03-02 20:45:55,,,,,,,,,,,,,18,36,37
2025-03-02 20:46:10,,,,,,,,,,,,,21,40,41
2025-03-02 20:46:25,,,,,,,,,,,,,18,30,35
2025-03-02 20:46:40,,,,,,,,,,,,,20,30,31
2025-03-02 20:46:55,,,,,,,,,,,,,19,33,34
2025-03-02 20:47:10,,,,,,,,,,,,,19,34,36
2025-03-02 20:47:25,,,,,,,,,,,,,18,28,29
2025-03-02 20:47:40,,,,,,,,,,,,,18,25,28
2025-03-02 20:47:55,,,,,,,,,,,,,20,32,33
2025-03-02 20:48:10,,,,,,,,,,,,,22,36,36
2025-03-02 20:48:25,,,,,,,,,,,,,22,34,35
2025-03-02 20:48:40,,,,,,,,,,,,,22,40,42
2025-03-02 20:48:55,,,,,,,,,,,,,18,31,32
2025-03-02 20:49:10,,,,,,,,,,,,,19,36,38
2025-03-02 20:49:25,,,,,,,,,,,,,19,33,37
2025-03-02 20:49:40,,,,,,,,,,,,,19,38,42
2025-03-02 20:49:55,,,,,,,,,,,,,18,30,32
2025-03-02 20:50:10,,,,,,,,,,,,,18,29,29
2025-03-02 20:50:25,,,,,,,,,,,,,16,28,34
2025-03-02 20:50:40,,,,,,,,,,,,,19,29,31
2025-03-02 20:50:55,,,,,,,,,,,,,15,24,25
2025-03-02 20:51:10,,,,,,,,,,,,,19,33,35
2025-03-02 20:51:25,,,,,,,,,,,,,22,34,34
2025-03-02 20:51:40,,,,,,,,,,,,,21,33,33
2025-03-02 20:51:55,,,,,,,,,,,,,20,29,30
2025-03-02 20:52:10,,,,,,,,,,,,,17,28,33
2025-03-02 20:52:25,,,,,,,,,,,,,23,36,37
2025-03-02 20:52:40,,,,,,,,,,,,,22,38,41
2025-03-02 20:52:55,,,,,,,,,,,,,21,36,39
2025-03-02 20:53:10,,,,,,,,,,,,,21,38,40
2025-03-02 20:53:25,,,,,,,,,,,,,23,39,41
2025-03-02 20:53:40,,,,,,,,,,,,,21,33,33
2025-03-02 20:53:55,,,,,,,,,,,,,21,33,33
2025-03-02 20:54:10,,,,,,,,,,,,,21,33,35
2025-03-02 20:54:25,,,,,,,,,,,,,26,40,43
2025-03-02 20:54:40,,,,,,,,,,,,,21,33,37
2025-03-02 20:54:55,,,,,,,,,,,,,23,38,40
2025-03-02 20:55:10,,,,,,,,,,,,,20,33,35
2025-03-02 20:55:25,,,,,,,,,,,,,21,33,36
2025-03-02 20:55:40,,,,,,,,,,,,,20,35,39
2025-03-02 20:55:55,,,,,,,,,,,,,20,30,32
2025-03-02 20:56:10,,,,,,,,,,,,,21,36,36
2025-03-02 20:56:25,,,,,,,,,,,,,21,38,38
2025-03-02 20:56:40,,,,,,,,,,,,,22,33,33
2025-03-02 20:56:55,,,,,,,,,,,,,19,31,32
2025-03-02 20:57:10,,,,,,,,,,,,,21,32,33
2025-03-02 20:57:25,,,,,,,,,,,,,21,36,38
2025-03-02 20:57:40,,,,,,,,,,,,,22,30,32
2025-03-02 20:57:56,,,,,,,,,,,,,21,29,31
2025-03-02 20:58:11,,,,,,,,,,,,,20,30,32
2025-03-02 20:58:26,,,,,,,,,,,,,21,30,33
2025-03-02 20:58:41,,,,,,,,,,,,,19,30,32
2025-03-02 20:58:56,,,,,,,,,,,,,21,32,36
2025-03-02 20:59:11,,,,,,,,,,,,,20,34,35
2025-03-02 20:59:26,,,,,,,,,,,,,23,41,43
2025-03-02 20:59:41,,,,,,,,,,,,,20,33,37
2025-03-02 20:59:56,,,,,,,,,,,,,22,39,39
2025-03-02 21:00:11,,,,,,,,,,,,,21,35,37
2025-03-02 21:00:26,,,,,,,,,,,,,21,29,31
2025-03-02 21:00:41,,,,,,,,,,,,,20,28,31
2025-03-02 21:00:56,,,,,,,,,,,,,21,33,33
2025-03-02 21:01:11,,,,,,,,,,,,,20,32,36
2025-03-02 21:01:26,,,,,,,,,,,,,18,30,31
2025-03-02 21:01:41,,,,,,,,,,,,,20,30,34
2025-03-02 21:01:56,,,,,,,,,,,,,17,30,34
2025-03-02 21:02:11,,,,,,,,,,,,,23,42,44
2025-03-02 21:02:26,,,,,,,,,,,,,23,39,39
2025-03-02 21:02:41,,,,,,,,,,,,,26,41,43
2025-03-02 21:02:56,,,,,,,,,,,,,21,31,35
2025-03-02 21:03:11,,,,,,,,,,,,,22,35,39
2025-03-02 21:03:26,,,,,,,,,,,,,22,36,37
2025-03-02 21:03:41,,,,,,,,,,,,,22,33,38
2025-03-02 21:03:56,,,,,,,,,,,,,23,34,37
2025-03-02 21:04:11,,,,,,,,,,,,,20,37,41
2025-03-02 21:04:26,,,,,,,,,,,,,24,41,44
2025-03-02 21:04:41,,,,,,,,,,,,,21,33,38
2025-03-02 21:04:56,,,,,,,,,,,,,23,38,42
2025-03-02 21:05:11,,,,,,,,,,,,,28,45,46
2025-03-02 21:05:26,,,,,,,,,,,,,24,38,40
2025-03-02 21:05:41,,,,,,,,,,,,,22,40,44
2025-03-02 21:05:56,,,,,,,,,,,,,21,34,36
2025-03-02 21:06:11,,,,,,,,,,,,,19,31,35
2025-03-02 21:06:26,,,,,,,,,,,,,19,34,35
2025-03-02 21:06:41,,,,,,,,,,,,,20,34,37
2025-03-02 21:06:56,,,,,,,,,,,,,20,35,40
2025-03-02 21:07:11,,,,,,,,,,,,,21,34,35
2025-03-02 21:07:26,,,,,,,,,,,,,20,33,35
2025-03-02 21:07:41,,,,,,,,,,,,,19,31,39
2025-03-02 21:07:56,,,,,,,,,,,,,20,33,34
2025-03-02 21:08:11,,,,,,,,,,,,,22,29,31
2025-03-02 21:08:26,,,,,,,,,,,,,22,35,38
2025-03-02 21:08:41,,,,,,,,,,,,,20,34,41
2025-03-02 21:08:56,,,,,,,,,,,,,24,40,40
2025-03-02 21:09:11,,,,,,,,,,,,,21,35,37
2025-03-02 21:09:26,,,,,,,,,,,,,19,31,31
2025-03-02 21:09:41,,,,,,,,,,,,,24,38,39
2025-03-02 21:09:56,,,,,,,,,,,,,21,37,48
2025-03-02 21:10:11,,,,,,,,,,,,,24,33,36
2025-03-02 21:10:26,,,,,,,,,,,,,20,34,36
2025-03-02 21:10:41,,,,,,,,,,,,,21,35,39
2025-03-02 21:10:56,,,,,,,,,,,,,21,31,36
2025-03-02 21:11:11,,,,,,,,,,,,,21,32,35
2025-03-02 21:11:26,,,,,,,,,,,,,20,29,32
2025-03-02 21:11:41,,,,,,,,,,,,,19,26,28
2025-03-02 21:11:56,,,,,,,,,,,,,20,31,34
2025-03-02 21:12:11,,,,,,,,,,,,,20,29,32
2025-03-02 21:12:26,,,,,,,,,,,,,20,33,33
2025-03-02 21:12:41,,,,,,,,,,,,,18,28,28
2025-03-02 21:12:56,,,,,,,,,,,,,21,35,35
2025-03-02 21:13:11,,,,,,,,,,,,,20,27,31
2025-03-02 21:13:27,,,,,,,,,,,,,20,35,36
2025-03-02 21:13:42,,,,,,,,,,,,,19,36,37
2025-03-02 21:13:57,,,,,,,,,,,,,20,34,35
2025-03-02 21:14:12,,,,,,,,,,,,,18,27,27
2025-03-02 21:14:27,,,,,,,,,,,,,21,29,32
2025-03-02 21:14:42,,,,,,,,,,,,,18,35,38
2025-03-02 21:14:57,,,,,,,,,,,,,15,31,33
2025-03-02 21:15:12,,,,,,,,,,,,,17,31,32
2025-03-02 21:15:27,,,,,,,,,,,,,18,31,32
2025-03-02 21:15:42,,,,,,,,,,,,,22,31,34
2025-03-02 21:15:57,,,,,,,,,,,,,18,31,31
2025-03-02 21:16:12,,,,,,,,,,,,,18,28,30
2025-03-02 21:16:27,,,,,,,,,,,,,20,31,34
2025-03-02 21:16:42,,,,,,,,,,,,,21,33,34
2025-03-02 21:16:57,,,,,,,,,,,,,20,33,35
2025-03-02 21:17:12,,,,,,,,,,,,,23,36,36
2025-03-02 21:17:27,,,,,,,,,,,,,22,36,38
2025-03-02 21:17:42,,,,,,,,,,,,,22,38,38
2025-03-02 21:17:57,,,,,,,,,,,,,18,31,31
2025-03-02 21:18:12,,,,,,,,,,,,,24,32,37
2025-03-02 21:18:27,,,,,,,,,,,,,22,38,39
2025-03-02 21:18:42,,,,,,,,,,,,,22,36,44
2025-03-02 21:18:57,,,,,,,,,,,,,25,40,44
2025-03-02 21:19:12,,,,,,,,,,,,,23,37,38
2025-03-02 21:19:27,,,,,,,,,,,,,22,36,36
2025-03-02 21:19:42,,,,,,,,,,,,,19,33,35
2025-03-02 21:19:57,,,,,,,,,,,,,18,25,31
2025-03-02 21:20:12,,,,,,,,,,,,,21,36,36
2025-03-02 21:20:27,,,,,,,,,,,,,25,34,34
2025-03-02 21:20:42,,,,,,,,,,,,,21,37,44
2025-03-02 21:20:57,,,,,,,,,,,,,19,27,30
2025-03-02 21:21:12,,,,,,,,,,,,,19,31,36
2025-03-02 21:21:27,,,,,,,,,,,,,19,29,30
2025-03-02 21:21:42,,,,,,,,,,,,,18,29,30
2025-03-02 21:21:57,,,,,,,,,,,,,21,35,35
2025-03-02 21:22:12,,,,,,,,,,,,,18,27,29
2025-03-02 21:22:27,,,,,,,,,,,,,20,31,33
2025-03-02 21:22:42,,,,,,,,,,,,,19,33,34
2025-03-02 21:22:57,,,,,,,,,,,,,22,37,37
2025-03-02 21:23:12,,,,,,,,,,,,,19,32,35
2025-03-02 21:23:27,,,,,,,,,,,,,24,40,45
2025-03-02 21:23:42,,,,,,,,,,,,,20,33,33
2025-03-02 21:23:57,,,,,,,,,,,,,23,33,37
2025-03-02 21:24:12,,,,,,,,,,,,,19,33,35
2025-03-02 21:24:27,,,,,,,,,,,,,21,31,32
2025-03-02 21:24:42,,,,,,,,,,,,,18,36,37
2025-03-02 21:24:57,,,,,,,,,,,,,22,34,34
2025-03-02 21:25:12,,,,,,,,,,,,,18,29,29
2025-03-02 21:25:27,,,,,,,,,,,,,17,29,33
2025-03-02 21:25:42,,,,,,,,,,,,,20,32,35
2025-03-02 21:25:57,,,,,,,,,,,,,18,27,27
